epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,270.913,1.41554,2.73413,0.9305,0.00321,0.96429,0.0041,0.00187,1.29423,4.87457,0.87605,0.00076932,0.00076932,0.00076932
24,282.685,1.40888,2.32667,0.98762,0.00321,0.96429,0.00414,0.00196,1.30632,4.75857,0.88283,0.000797308,0.000797308,0.000797308
25,294.246,1.50907,2.86579,0.91517,0.00321,0.96429,0.00457,0.00237,1.3741,4.89749,0.90367,0.000824768,0.000824768,0.000824768
26,305.874,1.47496,2.93605,0.933,0.00321,0.96429,0.00463,0.00234,1.55721,5.16234,0.9472,0.0008517,0.0008517,0.0008517
27,317.751,1.55959,2.57137,1.06826,0.00321,0.96429,0.00526,0.00295,1.46477,4.77845,0.91273,0.000878104,0.000878104,0.000878104
28,329.126,1.27659,2.24965,0.96436,0.00321,0.96429,0.00526,0.00295,1.46477,4.77845,0.91273,0.00090398,0.00090398,0.00090398
29,340.43,1.40588,2.66502,0.94111,0.00321,0.96429,0.04026,0.02763,1.24603,4.44915,0.86826,0.000929328,0.000929328,0.000929328
30,352.086,1.47533,2.30566,1.00522,0.00333,1,0.09115,0.06554,1.25153,4.35149,0.86222,0.000954148,0.000954148,0.000954148
31,363.459,1.48875,2.63233,0.97886,0.00333,1,0.09115,0.06554,1.25153,4.35149,0.86222,0.00097844,0.00097844,0.00097844
32,374.592,1.41581,2.19225,0.93406,0.00333,1,0.04821,0.0428,1.28265,4.3291,0.86616,0.0010022,0.0010022,0.0010022
33,386.055,1.26934,2.22763,0.88669,0.00333,1,0.04348,0.03648,1.31757,4.22526,0.88492,0.00102544,0.00102544,0.00102544
34,397.432,1.47284,2.28099,0.98283,0.00333,1,0.04348,0.03648,1.31757,4.22526,0.88492,0.00104815,0.00104815,0.00104815
35,408.977,1.31508,2.11773,0.97471,0.00311,0.67857,0.05017,0.03576,1.18941,4.14753,0.86706,0.00107033,0.00107033,0.00107033
36,420.392,1.19012,1.99977,0.9628,0.01187,0.10714,0.01151,0.00677,1.19839,5.12897,0.87557,0.00109198,0.00109198,0.00109198
37,431.777,1.55641,2.17436,0.95999,0.01187,0.10714,0.01151,0.00677,1.19839,5.12897,0.87557,0.0011131,0.0011131,0.0011131
38,443.214,1.23105,2.17539,0.89955,0.00333,1,0.00839,0.00531,1.09503,58.6263,0.86574,0.0011337,0.0011337,0.0011337
39,455.163,1.71369,2.57774,0.9577,0.00333,1,0.00889,0.00581,1.19487,96.967,0.89677,0.00115377,0.00115377,0.00115377
40,466.945,1.46729,2.29075,1.0029,0.00333,1,0.00889,0.00581,1.19487,96.967,0.89677,0.00117331,0.00117331,0.00117331
41,478.704,1.37423,1.93716,0.96404,0.00333,1,0.01105,0.00679,1.29861,93.2393,0.93183,0.00119232,0.00119232,0.00119232
42,490.051,1.43611,2.30911,0.96441,0.00333,1,0.01289,0.00754,1.2559,78.6194,0.9087,0.0012108,0.0012108,0.0012108
43,501.729,1.32583,2.48969,0.95215,0.00333,1,0.01289,0.00754,1.2559,78.6194,0.9087,0.00122876,0.00122876,0.00122876
44,513.038,1.43728,1.92666,0.97145,0.00333,1,0.01825,0.01044,1.28681,56.5721,0.91101,0.00124619,0.00124619,0.00124619
45,524.578,1.41098,2.20026,0.94645,0.00333,1,0.01825,0.01044,1.28681,56.5721,0.91101,0.00126309,0.00126309,0.00126309
46,536.291,1.47974,2.03179,0.98251,0.00333,1,0.02732,0.01646,1.24274,35.8114,0.88389,0.00127946,0.00127946,0.00127946
47,547.901,1.38048,2.19993,0.9089,0.00333,1,0.02732,0.01646,1.24274,35.8114,0.88389,0.0012953,0.0012953,0.0012953
48,559.487,1.36135,2.20371,0.94069,0.03425,0.96429,0.03465,0.02199,1.19598,28.8395,0.88423,0.00131062,0.00131062,0.00131062
49,570.93,1.35728,2.04419,0.98646,0.03425,0.96429,0.03465,0.02199,1.19598,28.8395,0.88423,0.00132541,0.00132541,0.00132541
50,582.584,1.31199,2.07959,0.89871,0.01851,0.39286,0.03822,0.02523,1.17993,18.4884,0.89274,0.00133967,0.00133967,0.00133967
51,593.942,1.39445,1.74787,0.98564,0.01851,0.39286,0.03822,0.02523,1.17993,18.4884,0.89274,0.00134,0.00134,0.00134
52,605.486,1.20419,1.80482,0.92701,0.10521,0.78945,0.11957,0.07931,1.09477,5.51026,0.87808,0.0013268,0.0013268,0.0013268
53,616.753,1.23301,1.8295,0.96678,0.10521,0.78945,0.11957,0.07931,1.09477,5.51026,0.87808,0.0013136,0.0013136,0.0013136
54,628.225,1.47875,1.77343,0.96382,0.5461,0.9025,0.56015,0.35135,1.13421,2.77239,0.86198,0.0013004,0.0013004,0.0013004
55,639.882,1.2082,1.89562,0.90748,0.5461,0.9025,0.56015,0.35135,1.13421,2.77239,0.86198,0.0012872,0.0012872,0.0012872
56,651.863,1.27359,2.13285,0.93439,1,0.9786,0.995,0.60723,1.25295,2.73202,0.88518,0.001274,0.001274,0.001274
57,663.767,1.18501,1.61474,0.9102,1,0.9786,0.995,0.60723,1.25295,2.73202,0.88518,0.0012608,0.0012608,0.0012608
58,675.51,1.30542,1.82215,0.92888,1,0.99462,0.995,0.647,1.17704,2.6114,0.86466,0.0012476,0.0012476,0.0012476
59,687.018,1.25463,1.72861,0.94931,1,0.99462,0.995,0.647,1.17704,2.6114,0.86466,0.0012344,0.0012344,0.0012344
60,698.814,1.16298,1.58489,0.91409,0.98668,1,0.995,0.66594,1.08729,2.46538,0.85827,0.0012212,0.0012212,0.0012212
61,710.994,1.44412,1.77574,0.91189,0.98668,1,0.995,0.66594,1.08729,2.46538,0.85827,0.001208,0.001208,0.001208
62,723.135,1.32679,1.71289,0.96276,1,0.98583,0.995,0.66889,1.08187,2.46796,0.86967,0.0011948,0.0011948,0.0011948
63,735.451,1.21058,1.71864,0.96325,1,0.98583,0.995,0.66889,1.08187,2.46796,0.86967,0.0011816,0.0011816,0.0011816
64,748.05,1.22267,1.55574,0.92502,1,0.9608,0.99397,0.52502,1.32007,2.46931,0.90515,0.0011684,0.0011684,0.0011684
65,761.133,1.24036,1.63995,0.94395,1,0.9608,0.99397,0.52502,1.32007,2.46931,0.90515,0.0011552,0.0011552,0.0011552
66,773.853,1.2876,1.69912,0.89825,0.96383,0.95202,0.99155,0.54064,1.32132,2.28974,0.91252,0.001142,0.001142,0.001142
67,786.432,1.25436,1.52098,0.95111,0.96383,0.95202,0.99155,0.54064,1.32132,2.28974,0.91252,0.0011288,0.0011288,0.0011288
68,799.095,1.41127,1.62989,0.94677,0.92947,0.94167,0.98679,0.61279,1.18315,2.14833,0.89995,0.0011156,0.0011156,0.0011156
69,811.879,1.24853,1.57571,0.93639,0.92947,0.94167,0.98679,0.61279,1.18315,2.14833,0.89995,0.0011024,0.0011024,0.0011024
70,824.26,1.26801,1.56943,0.86531,0.899,0.89286,0.97906,0.62285,1.17051,2.12372,0.90368,0.0010892,0.0010892,0.0010892
71,836.596,1.19951,1.60628,0.89395,0.899,0.89286,0.97906,0.62285,1.17051,2.12372,0.90368,0.001076,0.001076,0.001076
72,848.98,1.07542,1.5913,0.88638,0.89742,0.93752,0.98185,0.60758,1.18978,2.05449,0.90323,0.0010628,0.0010628,0.0010628
73,861.011,1.28164,1.45634,0.86507,0.89742,0.93752,0.98185,0.60758,1.18978,2.05449,0.90323,0.0010496,0.0010496,0.0010496
74,873.076,1.13674,1.52831,0.97464,1,0.91717,0.98265,0.56156,1.26363,2.0082,0.90705,0.0010364,0.0010364,0.0010364
75,885.166,1.22401,1.54559,0.91459,1,0.91717,0.98265,0.56156,1.26363,2.0082,0.90705,0.0010232,0.0010232,0.0010232
76,897.27,1.01144,1.40266,0.8503,1,0.92089,0.98934,0.57507,1.20158,1.87849,0.88457,0.00101,0.00101,0.00101
77,909.486,1.15197,1.33081,0.95399,1,0.92089,0.98934,0.57507,1.20158,1.87849,0.88457,0.0009968,0.0009968,0.0009968
78,921.771,1.22844,1.4505,0.88093,0.95051,1,0.99155,0.65377,1.06075,1.76161,0.85143,0.0009836,0.0009836,0.0009836
79,934.182,0.97507,1.35681,0.86381,0.95051,1,0.99155,0.65377,1.06075,1.76161,0.85143,0.0009704,0.0009704,0.0009704
80,946.325,1.14295,1.37966,0.85606,0.95118,0.96429,0.98907,0.6782,1.01594,1.69539,0.84234,0.0009572,0.0009572,0.0009572
81,958.451,1.22393,1.37345,0.94058,0.95118,0.96429,0.98907,0.6782,1.01594,1.69539,0.84234,0.000944,0.000944,0.000944
82,970.534,1.0966,1.29078,0.89682,0.96045,1,0.99017,0.65279,1.10569,1.65228,0.86031,0.0009308,0.0009308,0.0009308
83,982.498,1.06788,1.4365,0.89112,0.96045,1,0.99017,0.65279,1.10569,1.65228,0.86031,0.0009176,0.0009176,0.0009176
84,994.458,1.12318,1.37623,0.84899,0.98366,1,0.995,0.62522,1.10015,1.56924,0.86218,0.0009044,0.0009044,0.0009044
85,1006.43,1.14626,1.55866,0.87609,0.98366,1,0.995,0.62522,1.10015,1.56924,0.86218,0.0008912,0.0008912,0.0008912
86,1018.44,1.13524,1.2363,0.88313,0.99386,1,0.995,0.66558,1.03254,1.45418,0.84468,0.000878,0.000878,0.000878
87,1030.49,0.92934,1.30195,0.8473,0.99386,1,0.995,0.66558,1.03254,1.45418,0.84468,0.0008648,0.0008648,0.0008648
88,1042.41,0.88844,1.15714,0.88219,0.99633,1,0.995,0.70333,0.98086,1.38268,0.82614,0.0008516,0.0008516,0.0008516
89,1054.35,1.01537,1.48574,0.86812,0.99633,1,0.995,0.70333,0.98086,1.38268,0.82614,0.0008384,0.0008384,0.0008384
90,1066.56,1.19113,1.28206,0.88371,0.99757,1,0.995,0.71214,0.98059,1.37242,0.82642,0.0008252,0.0008252,0.0008252
91,1078.33,1.16862,1.15308,0.90671,0.99757,1,0.995,0.71214,0.98059,1.37242,0.82642,0.000812,0.000812,0.000812
92,1090.1,1.05754,1.21873,0.8478,0.99826,1,0.995,0.69807,0.97213,1.3605,0.83287,0.0007988,0.0007988,0.0007988
93,1101.39,0.97596,1.19288,0.83382,0.99826,1,0.995,0.69807,0.97213,1.3605,0.83287,0.0007856,0.0007856,0.0007856
94,1112.96,1.14838,1.25,0.86728,1,0.9986,0.995,0.70224,0.9786,1.37579,0.84106,0.0007724,0.0007724,0.0007724
95,1124.27,0.94518,1.14957,0.81577,1,0.9986,0.995,0.70224,0.9786,1.37579,0.84106,0.0007592,0.0007592,0.0007592
96,1135.19,1.10895,1.2889,0.88732,0.99766,1,0.995,0.6874,0.95801,1.29669,0.84126,0.000746,0.000746,0.000746
97,1146.25,1.05321,1.12118,0.91406,0.99766,1,0.995,0.6874,0.95801,1.29669,0.84126,0.0007328,0.0007328,0.0007328
98,1157.37,1.08665,1.22999,0.88273,0.99428,1,0.995,0.71517,0.9008,1.21318,0.83082,0.0007196,0.0007196,0.0007196
99,1169.27,0.98534,1.15579,0.8591,0.99428,1,0.995,0.71517,0.9008,1.21318,0.83082,0.0007064,0.0007064,0.0007064
100,1181.14,1.02411,1.279,0.86804,0.99842,1,0.995,0.70099,0.90394,1.18869,0.8255,0.0006932,0.0006932,0.0006932
101,1192.87,0.96674,1.08473,0.81791,0.99842,1,0.995,0.70099,0.90394,1.18869,0.8255,0.00068,0.00068,0.00068
102,1204.71,1.05576,1.16849,0.91296,1,0.99737,0.995,0.70621,0.95291,1.19182,0.83017,0.0006668,0.0006668,0.0006668
103,1217.02,0.87473,1.14826,0.88018,1,0.99737,0.995,0.70621,0.95291,1.19182,0.83017,0.0006536,0.0006536,0.0006536
104,1229.59,1.14442,1.33185,0.95447,1,0.99802,0.995,0.69788,0.91952,1.19076,0.82283,0.0006404,0.0006404,0.0006404
105,1241.66,0.94515,1.16613,0.88847,1,0.99802,0.995,0.69788,0.91952,1.19076,0.82283,0.0006272,0.0006272,0.0006272
106,1253.87,0.90631,1.17076,0.84383,1,0.99752,0.995,0.73226,0.85363,1.1829,0.81555,0.000614,0.000614,0.000614
107,1265.64,1.08662,1.33781,0.85474,1,0.99752,0.995,0.73226,0.85363,1.1829,0.81555,0.0006008,0.0006008,0.0006008
108,1276.58,0.91657,1.02786,0.83749,0.99637,1,0.995,0.73995,0.87715,1.18327,0.81559,0.0005876,0.0005876,0.0005876
109,1287.47,0.92186,1.24967,0.89743,0.99637,1,0.995,0.73995,0.87715,1.18327,0.81559,0.0005744,0.0005744,0.0005744
110,1298.5,1.01618,1.20739,0.9448,0.99689,1,0.995,0.73244,0.89528,1.1448,0.81694,0.0005612,0.0005612,0.0005612
111,1310.19,0.98084,1.22477,0.86571,0.99689,1,0.995,0.73244,0.89528,1.1448,0.81694,0.000548,0.000548,0.000548
112,1322.38,1.04361,1.18534,0.87778,0.99683,1,0.995,0.74869,0.86508,1.11316,0.81161,0.0005348,0.0005348,0.0005348
113,1333.93,1.01518,1.21251,0.85551,0.99683,1,0.995,0.74869,0.86508,1.11316,0.81161,0.0005216,0.0005216,0.0005216
114,1345.22,0.95662,1.13125,0.85894,0.99719,1,0.995,0.73021,0.89048,1.12201,0.81418,0.0005084,0.0005084,0.0005084
115,1356.16,1.10216,1.22987,0.87496,0.99719,1,0.995,0.73021,0.89048,1.12201,0.81418,0.0004952,0.0004952,0.0004952
116,1366.81,0.76263,1.32131,0.89573,0.99728,1,0.995,0.71265,0.89046,1.11194,0.81204,0.000482,0.000482,0.000482
117,1377.86,1.00531,1.16417,0.85193,0.99728,1,0.995,0.71265,0.89046,1.11194,0.81204,0.0004688,0.0004688,0.0004688
118,1388.59,0.87979,1.13966,0.84195,0.99739,1,0.995,0.74912,0.8494,1.08194,0.80636,0.0004556,0.0004556,0.0004556
119,1399.64,0.86731,1.29131,0.90082,0.99739,1,0.995,0.74912,0.8494,1.08194,0.80636,0.0004424,0.0004424,0.0004424
120,1410.56,0.94656,0.97278,0.86205,0.99706,1,0.995,0.76653,0.82229,1.06007,0.80287,0.0004292,0.0004292,0.0004292
121,1421.44,0.91183,1.06168,0.8557,0.99706,1,0.995,0.76653,0.82229,1.06007,0.80287,0.000416,0.000416,0.000416
122,1432.55,0.92321,1.00022,0.84848,0.99636,1,0.995,0.79549,0.78547,1.03106,0.80088,0.0004028,0.0004028,0.0004028
123,1443.53,0.84677,1.00149,0.87744,0.99636,1,0.995,0.79549,0.78547,1.03106,0.80088,0.0003896,0.0003896,0.0003896
124,1454.38,0.91771,1.08213,0.8588,0.99624,1,0.995,0.7928,0.77984,0.9955,0.8025,0.0003764,0.0003764,0.0003764
125,1465.02,0.85137,0.96653,0.83548,0.99624,1,0.995,0.7928,0.77984,0.9955,0.8025,0.0003632,0.0003632,0.0003632
126,1475.89,0.92354,1.01669,0.89106,0.99664,1,0.995,0.78073,0.79196,0.97347,0.80467,0.00035,0.00035,0.00035
127,1486.82,0.92158,1.04124,0.86673,0.99664,1,0.995,0.78073,0.79196,0.97347,0.80467,0.0003368,0.0003368,0.0003368
128,1497.49,0.85983,0.99348,0.84049,0.99694,1,0.995,0.77013,0.81327,0.95625,0.80643,0.0003236,0.0003236,0.0003236
129,1508.23,0.87559,1.18672,0.83818,0.99694,1,0.995,0.77013,0.81327,0.95625,0.80643,0.0003104,0.0003104,0.0003104
130,1519.09,0.88499,1.1019,0.85818,0.99698,1,0.995,0.77661,0.81483,0.94958,0.80547,0.0002972,0.0002972,0.0002972
131,1529.81,0.90938,1.0074,0.8484,0.99698,1,0.995,0.77661,0.81483,0.94958,0.80547,0.000284,0.000284,0.000284
132,1540.54,1.12442,1.12287,0.94789,0.99717,1,0.995,0.782,0.76689,0.94307,0.80159,0.0002708,0.0002708,0.0002708
133,1551.7,0.89342,1.14107,0.8529,0.99717,1,0.995,0.782,0.76689,0.94307,0.80159,0.0002576,0.0002576,0.0002576
134,1562.78,0.8313,0.94944,0.881,0.99724,1,0.995,0.80256,0.72259,0.948,0.79853,0.0002444,0.0002444,0.0002444
135,1573.55,0.90894,1.11266,0.84764,0.99724,1,0.995,0.80256,0.72259,0.948,0.79853,0.0002312,0.0002312,0.0002312
136,1584.05,0.85431,1.00838,0.82947,0.99767,1,0.995,0.80852,0.69821,0.93767,0.79735,0.000218,0.000218,0.000218
137,1594.75,0.83904,1.00141,0.85846,0.99767,1,0.995,0.80852,0.69821,0.93767,0.79735,0.0002048,0.0002048,0.0002048
138,1605.6,0.78227,1.10763,0.84485,0.9975,1,0.995,0.82338,0.67607,0.93994,0.79522,0.0001916,0.0001916,0.0001916
139,1616.2,1.00504,1.07795,0.83144,0.9975,1,0.995,0.82338,0.67607,0.93994,0.79522,0.0001784,0.0001784,0.0001784
140,1627.29,0.99007,1.1393,0.85012,0.99742,1,0.995,0.82253,0.65737,0.93327,0.79313,0.0001652,0.0001652,0.0001652
141,1638.13,0.8239,1.01179,0.86443,0.99742,1,0.995,0.82253,0.65737,0.93327,0.79313,0.000152,0.000152,0.000152
142,1648.9,0.83053,1.03137,0.83865,0.99734,1,0.995,0.82858,0.65465,0.9333,0.79222,0.0001388,0.0001388,0.0001388
143,1659.49,0.78266,0.91591,0.89884,0.99734,1,0.995,0.82858,0.65465,0.9333,0.79222,0.0001256,0.0001256,0.0001256
144,1670.2,0.83314,1.05016,0.8704,0.99728,1,0.995,0.82472,0.65835,0.94013,0.79256,0.0001124,0.0001124,0.0001124
145,1680.96,0.88943,1.10564,0.86806,0.99728,1,0.995,0.82472,0.65835,0.94013,0.79256,9.92e-05,9.92e-05,9.92e-05
146,1691.35,0.75181,0.95553,0.86305,0.99731,1,0.995,0.83817,0.65692,0.93984,0.79299,8.6e-05,8.6e-05,8.6e-05
147,1702.15,0.85814,1.04597,0.87683,0.99731,1,0.995,0.83817,0.65692,0.93984,0.79299,7.28e-05,7.28e-05,7.28e-05
148,1712.84,0.71539,0.90992,0.8637,0.99726,1,0.995,0.84504,0.65137,0.94017,0.79283,5.96e-05,5.96e-05,5.96e-05
149,1723.55,0.88,1.03992,0.80055,0.99726,1,0.995,0.84504,0.65137,0.94017,0.79283,4.64e-05,4.64e-05,4.64e-05
150,1734.41,0.82705,0.93058,0.82698,0.99733,1,0.995,0.84937,0.64819,0.93841,0.79259,3.32e-05,3.32e-05,3.32e-05
