epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,4053.05,1.36915,0.6442,0.88633,0.99463,1,0.995,0.61346,1.19521,0.62639,0.90392,0.0013664,0.0013664,0.0013664
34,4170.67,1.30507,0.6205,0.88879,0.99444,1,0.995,0.65439,1.32598,0.6176,0.90816,0.0013466,0.0013466,0.0013466
35,4284.63,1.33947,0.61352,0.89798,0.99105,1,0.995,0.62132,1.28604,0.59719,0.93026,0.0013268,0.0013268,0.0013268
36,4401.88,1.33683,0.60222,0.88682,0.99568,1,0.995,0.65106,1.31923,0.59188,0.93093,0.001307,0.001307,0.001307
37,4517.8,1.37852,0.61089,0.90401,0.9935,1,0.995,0.67023,1.21461,0.56539,0.92091,0.0012872,0.0012872,0.0012872
38,4634.77,1.31456,0.59515,0.87928,0.99549,1,0.995,0.65098,1.26721,0.56854,0.91702,0.0012674,0.0012674,0.0012674
39,4752.05,1.41306,0.62793,0.89596,0.99485,1,0.995,0.51072,1.69396,0.75796,0.99711,0.0012476,0.0012476,0.0012476
40,4871.13,1.40069,0.62839,0.90549,0.99458,1,0.995,0.68249,1.19165,0.59604,0.91469,0.0012278,0.0012278,0.0012278
41,4990.17,1.34111,0.61732,0.89931,0.99544,1,0.995,0.69401,1.21438,0.58986,0.91637,0.001208,0.001208,0.001208
42,5109.63,1.30295,0.59415,0.88214,0.99431,1,0.995,0.63359,1.23974,0.60218,0.91641,0.0011882,0.0011882,0.0011882
43,5227.31,1.30169,0.59671,0.88367,0.99423,1,0.995,0.68289,1.22032,0.56034,0.91635,0.0011684,0.0011684,0.0011684
44,5345.84,1.27142,0.59423,0.87708,0.99485,1,0.995,0.64911,1.23712,0.57707,0.91748,0.0011486,0.0011486,0.0011486
45,5464.49,1.36148,0.6112,0.87956,0.99508,1,0.995,0.696,1.20346,0.54193,0.896,0.0011288,0.0011288,0.0011288
46,5580.73,1.33257,0.59405,0.8944,0.99515,1,0.995,0.67685,1.263,0.57042,0.91461,0.001109,0.001109,0.001109
47,5688.4,1.27811,0.59231,0.8785,0.99457,1,0.995,0.70499,1.20654,0.56903,0.91895,0.0010892,0.0010892,0.0010892
48,5796.82,1.2985,0.58349,0.87807,0.99575,1,0.995,0.66412,1.24713,0.60508,0.93249,0.0010694,0.0010694,0.0010694
49,5911.43,1.25702,0.57139,0.87029,0.9946,1,0.995,0.65335,1.26397,0.61327,0.91376,0.0010496,0.0010496,0.0010496
50,6020.26,1.29924,0.58807,0.88048,0.99546,1,0.995,0.65398,1.18587,0.55453,0.90658,0.0010298,0.0010298,0.0010298
51,6130.9,1.31105,0.59127,0.86936,0.99362,1,0.995,0.62833,1.31755,0.5956,0.92883,0.00101,0.00101,0.00101
52,6239.23,1.32049,0.58288,0.88665,0.98947,1,0.995,0.6631,1.19625,0.62004,0.89621,0.0009902,0.0009902,0.0009902
53,6345.27,1.25217,0.56338,0.86475,0.99575,1,0.995,0.66785,1.21799,0.51842,0.91553,0.0009704,0.0009704,0.0009704
54,6453.01,1.28998,0.5781,0.88484,0.99527,1,0.995,0.68045,1.22512,0.53577,0.91023,0.0009506,0.0009506,0.0009506
55,6560.77,1.27451,0.56887,0.8872,0.99509,1,0.995,0.67654,1.14504,0.55482,0.89822,0.0009308,0.0009308,0.0009308
56,6668.32,1.26739,0.55871,0.88577,0.99585,1,0.995,0.71236,1.11153,0.54456,0.90301,0.000911,0.000911,0.000911
57,6775.61,1.27827,0.56024,0.89175,0.99559,1,0.995,0.66804,1.18941,0.53706,0.90443,0.0008912,0.0008912,0.0008912
58,6883.5,1.25025,0.54307,0.88021,0.99017,1,0.995,0.65384,1.20699,0.62014,0.89243,0.0008714,0.0008714,0.0008714
59,6990.73,1.26125,0.56592,0.88086,0.99555,1,0.995,0.67293,1.21133,0.53477,0.90211,0.0008516,0.0008516,0.0008516
60,7098.77,1.25471,0.54831,0.87696,0.99201,1,0.995,0.65126,1.19649,0.5887,0.89714,0.0008318,0.0008318,0.0008318
61,7207.66,1.2367,0.54112,0.86758,0.99494,1,0.995,0.66549,1.19406,0.52231,0.90579,0.000812,0.000812,0.000812
62,7314.34,1.22805,0.53426,0.86789,0.99514,1,0.995,0.68349,1.16696,0.52646,0.89736,0.0007922,0.0007922,0.0007922
63,7421.42,1.26718,0.55672,0.86193,0.99549,1,0.995,0.70785,1.18687,0.54719,0.89175,0.0007724,0.0007724,0.0007724
64,7530.11,1.25381,0.54586,0.88034,0.99286,1,0.995,0.70106,1.18765,0.55024,0.91028,0.0007526,0.0007526,0.0007526
65,7638.95,1.25695,0.55716,0.87685,0.99487,1,0.995,0.6904,1.1799,0.52922,0.89791,0.0007328,0.0007328,0.0007328
66,7751.27,1.23272,0.5379,0.87125,0.99566,1,0.995,0.69288,1.16156,0.49204,0.8981,0.000713,0.000713,0.000713
67,7857.15,1.23998,0.53611,0.87681,0.99556,1,0.995,0.66842,1.25143,0.54501,0.92038,0.0006932,0.0006932,0.0006932
68,7961.89,1.27061,0.55312,0.86256,0.99548,1,0.995,0.69914,1.18697,0.52988,0.89205,0.0006734,0.0006734,0.0006734
69,8066.3,1.2501,0.5426,0.87292,0.99566,1,0.995,0.67908,1.16938,0.51743,0.90438,0.0006536,0.0006536,0.0006536
70,8170.02,1.19506,0.52015,0.86234,0.99444,1,0.995,0.69383,1.1803,0.48823,0.90397,0.0006338,0.0006338,0.0006338
71,8273.48,1.23894,0.52763,0.87121,0.99542,1,0.995,0.69735,1.17072,0.49242,0.90881,0.000614,0.000614,0.000614
72,8379.01,1.20986,0.53016,0.86972,0.99556,1,0.995,0.72005,1.15053,0.50645,0.88259,0.0005942,0.0005942,0.0005942
73,8483.54,1.23268,0.53606,0.87756,0.99572,1,0.995,0.66886,1.15371,0.50008,0.89109,0.0005744,0.0005744,0.0005744
74,8590.66,1.20367,0.50949,0.85711,0.99571,1,0.995,0.67252,1.20932,0.51776,0.90658,0.0005546,0.0005546,0.0005546
75,8697.87,1.21576,0.52042,0.86396,0.9957,1,0.995,0.66603,1.1917,0.47445,0.9053,0.0005348,0.0005348,0.0005348
76,8803.66,1.22111,0.51553,0.86236,0.99579,1,0.995,0.64034,1.28403,0.47464,0.91321,0.000515,0.000515,0.000515
77,8910.25,1.22306,0.53173,0.86006,0.99566,1,0.995,0.67004,1.21466,0.50797,0.91359,0.0004952,0.0004952,0.0004952
78,9016.62,1.19308,0.49828,0.869,0.99574,1,0.995,0.70933,1.18948,0.46741,0.9053,0.0004754,0.0004754,0.0004754
79,9122.77,1.2004,0.5073,0.87334,0.99584,1,0.995,0.6636,1.16169,0.48689,0.90656,0.0004556,0.0004556,0.0004556
80,9229.35,1.20046,0.51717,0.86574,0.99592,1,0.995,0.69435,1.15781,0.49117,0.89385,0.0004358,0.0004358,0.0004358
81,9335.3,1.19816,0.51083,0.85567,0.99576,1,0.995,0.69899,1.14628,0.49873,0.88403,0.000416,0.000416,0.000416
82,9442.16,1.24145,0.52497,0.87614,0.99578,1,0.995,0.643,1.22942,0.48588,0.90348,0.0003962,0.0003962,0.0003962
83,9549.16,1.19941,0.50855,0.85518,0.99591,1,0.995,0.69364,1.15344,0.47848,0.89346,0.0003764,0.0003764,0.0003764
84,9655.14,1.19861,0.50376,0.85331,0.99591,1,0.995,0.66349,1.17447,0.49409,0.89991,0.0003566,0.0003566,0.0003566
85,9768.62,1.21742,0.50541,0.86548,0.99558,1,0.995,0.66967,1.21467,0.53362,0.89281,0.0003368,0.0003368,0.0003368
86,9876.03,1.17555,0.489,0.86229,0.9956,1,0.995,0.65246,1.2598,0.49748,0.92021,0.000317,0.000317,0.000317
87,9984.7,1.18063,0.50793,0.86539,0.99582,1,0.995,0.68944,1.18635,0.46001,0.90352,0.0002972,0.0002972,0.0002972
88,10093.2,1.17749,0.49411,0.86381,0.9959,1,0.995,0.67238,1.19612,0.46104,0.91392,0.0002774,0.0002774,0.0002774
89,10200.3,1.19273,0.50047,0.8743,0.99585,1,0.995,0.69669,1.16657,0.47092,0.90501,0.0002576,0.0002576,0.0002576
90,10313.5,1.17241,0.49042,0.86209,0.99583,1,0.995,0.68331,1.16338,0.47045,0.9097,0.0002378,0.0002378,0.0002378
91,10420.5,1.18183,0.4948,0.8877,0.99582,1,0.995,0.6932,1.14725,0.48293,0.89159,0.000218,0.000218,0.000218
92,10523.9,1.15361,0.47868,0.87642,0.9953,1,0.995,0.65356,1.22049,0.4777,0.91157,0.0001982,0.0001982,0.0001982
93,10633.4,1.14729,0.47323,0.88276,0.99543,1,0.995,0.67891,1.18346,0.48435,0.90536,0.0001784,0.0001784,0.0001784
94,10739.3,1.14285,0.45857,0.87757,0.99535,1,0.995,0.68597,1.14944,0.46655,0.9011,0.0001586,0.0001586,0.0001586
95,10842,1.13035,0.45553,0.88188,0.99509,1,0.995,0.68754,1.18676,0.46379,0.90712,0.0001388,0.0001388,0.0001388
96,10944.2,1.1159,0.44436,0.86589,0.99536,1,0.995,0.68597,1.17654,0.45553,0.90403,0.000119,0.000119,0.000119
97,11046.7,1.11847,0.45665,0.86673,0.99547,1,0.995,0.68027,1.17788,0.45521,0.90294,9.92e-05,9.92e-05,9.92e-05
98,11148.7,1.13288,0.44736,0.87916,0.99555,1,0.995,0.68422,1.16676,0.46303,0.8974,7.94e-05,7.94e-05,7.94e-05
99,11251.2,1.13053,0.45455,0.87318,0.99564,1,0.995,0.68372,1.16108,0.44713,0.89528,5.96e-05,5.96e-05,5.96e-05
100,11354.5,1.12892,0.45254,0.87398,0.99563,1,0.995,0.68422,1.16175,0.43943,0.8948,3.98e-05,3.98e-05,3.98e-05
