epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,2267.07,1.40499,0.70169,0.89644,0.99349,1,0.995,0.6065,1.3582,0.69999,0.93702,0.001802,0.001802,0.001802
22,2374.9,1.45868,0.69588,0.89773,0.99503,1,0.995,0.61346,1.41741,0.67082,0.95624,0.0017921,0.0017921,0.0017921
23,2483.06,1.48761,0.6973,0.90859,0.99426,1,0.995,0.61341,1.48847,0.67988,0.93037,0.0017822,0.0017822,0.0017822
24,2591.02,1.42763,0.68562,0.89925,0.99201,1,0.995,0.68608,1.21716,0.65997,0.89685,0.0017723,0.0017723,0.0017723
25,2699.92,1.34224,0.64353,0.9186,0.99535,1,0.995,0.68851,1.15636,0.61962,0.89642,0.0017624,0.0017624,0.0017624
26,2808.29,1.43469,0.69857,0.89191,0.99469,1,0.995,0.66867,1.18974,0.66495,0.89043,0.0017525,0.0017525,0.0017525
27,2916.55,1.45238,0.68745,0.91987,0.99385,1,0.995,0.67446,1.25252,0.7175,0.90587,0.0017426,0.0017426,0.0017426
28,3025.13,1.44633,0.70688,0.90001,0.99308,1,0.995,0.61683,1.38056,0.89436,0.92895,0.0017327,0.0017327,0.0017327
29,3134.15,1.38293,0.6541,0.90303,0.99424,1,0.995,0.61814,1.3295,0.76793,0.92267,0.0017228,0.0017228,0.0017228
30,3242.6,1.33835,0.6537,0.89407,0.99478,1,0.995,0.67614,1.24493,0.61671,0.91114,0.0017129,0.0017129,0.0017129
31,3348.18,1.40448,0.64577,0.90133,0.9938,1,0.995,0.6668,1.31215,0.60887,0.91983,0.001703,0.001703,0.001703
32,3452.88,1.41176,0.65089,0.90046,0.99345,1,0.995,0.52797,1.3957,0.7025,0.91664,0.0016931,0.0016931,0.0016931
33,3557.25,1.35137,0.63868,0.88587,0.99377,1,0.995,0.61081,1.3386,0.72848,0.92575,0.0016832,0.0016832,0.0016832
34,3662.08,1.32725,0.6342,0.88939,0.9952,1,0.995,0.68543,1.25587,0.586,0.91151,0.0016733,0.0016733,0.0016733
35,3767.11,1.37766,0.62417,0.90748,0.99406,1,0.995,0.62514,1.43676,0.61156,0.96196,0.0016634,0.0016634,0.0016634
36,3872.42,1.35653,0.61425,0.88942,0.99492,1,0.995,0.64484,1.31943,0.60335,0.95174,0.0016535,0.0016535,0.0016535
37,3977.42,1.3832,0.61422,0.90164,0.99463,1,0.995,0.6733,1.20125,0.57056,0.91841,0.0016436,0.0016436,0.0016436
38,4081.85,1.28905,0.60468,0.87794,0.99547,1,0.995,0.67163,1.24488,0.56175,0.91716,0.0016337,0.0016337,0.0016337
39,4186.62,1.33947,0.61299,0.88512,0.99158,1,0.995,0.66961,1.30945,0.60492,0.92006,0.0016238,0.0016238,0.0016238
40,4292.4,1.3485,0.64436,0.89875,0.99471,1,0.995,0.61719,1.32739,0.60488,0.91962,0.0016139,0.0016139,0.0016139
41,4397.39,1.33033,0.62054,0.89219,0.99516,1,0.995,0.62813,1.35255,0.57047,0.93147,0.001604,0.001604,0.001604
42,4502.4,1.35265,0.62067,0.8881,0.99551,1,0.995,0.63785,1.27572,0.63526,0.90662,0.0015941,0.0015941,0.0015941
43,4605.71,1.31614,0.61771,0.88917,0.99523,1,0.995,0.6792,1.25945,0.61351,0.91178,0.0015842,0.0015842,0.0015842
44,4708.56,1.28584,0.61284,0.88161,0.99397,1,0.995,0.6508,1.32459,0.5742,0.93584,0.0015743,0.0015743,0.0015743
45,4812.96,1.36904,0.61908,0.87997,0.99534,1,0.995,0.64984,1.282,0.55429,0.91328,0.0015644,0.0015644,0.0015644
46,4917.73,1.34818,0.59937,0.89682,0.99415,1,0.995,0.63453,1.23823,0.58337,0.91283,0.0015545,0.0015545,0.0015545
47,5022.76,1.28792,0.60255,0.88184,0.9947,1,0.995,0.67248,1.2003,0.59444,0.9091,0.0015446,0.0015446,0.0015446
48,5128.1,1.30292,0.58437,0.88007,0.99065,1,0.995,0.68436,1.25578,0.59239,0.92236,0.0015347,0.0015347,0.0015347
49,5232.61,1.32073,0.59898,0.87822,0.99522,1,0.995,0.64074,1.28536,0.60723,0.91688,0.0015248,0.0015248,0.0015248
50,5336.42,1.30574,0.59633,0.88535,0.99403,1,0.995,0.67847,1.22598,0.5324,0.92826,0.0015149,0.0015149,0.0015149
51,5440.75,1.29782,0.58894,0.87078,0.99556,1,0.995,0.6547,1.24592,0.5695,0.90043,0.001505,0.001505,0.001505
52,5544.58,1.31205,0.60122,0.88155,0.99985,1,0.995,0.65892,1.14606,0.65153,0.89503,0.0014951,0.0014951,0.0014951
53,5649.19,1.30567,0.59255,0.87619,0.99582,1,0.995,0.65661,1.27513,0.60501,0.90691,0.0014852,0.0014852,0.0014852
54,5753.5,1.30757,0.5946,0.88759,0.99525,1,0.995,0.68981,1.27173,0.59276,0.90381,0.0014753,0.0014753,0.0014753
55,5856.85,1.33563,0.59718,0.89548,0.99522,1,0.995,0.66274,1.221,0.58644,0.90392,0.0014654,0.0014654,0.0014654
56,5961,1.30479,0.58686,0.89368,0.99547,1,0.995,0.65666,1.25855,0.54093,0.91934,0.0014555,0.0014555,0.0014555
57,6065.68,1.31286,0.5716,0.89676,0.99462,1,0.995,0.65726,1.14228,0.53339,0.89003,0.0014456,0.0014456,0.0014456
58,6170.43,1.3387,0.57294,0.89337,0.98902,1,0.995,0.68724,1.11232,0.59174,0.89266,0.0014357,0.0014357,0.0014357
59,6275.57,1.33307,0.58125,0.89358,0.99314,1,0.995,0.63409,1.38312,0.57397,0.93163,0.0014258,0.0014258,0.0014258
60,6380.16,1.29115,0.57453,0.88249,0.99416,1,0.995,0.62067,1.28094,0.58757,0.89953,0.0014159,0.0014159,0.0014159
61,6483.41,1.28151,0.57977,0.87208,0.99538,1,0.995,0.65245,1.36109,0.57231,0.94542,0.001406,0.001406,0.001406
62,6586.38,1.27498,0.56771,0.8728,0.99363,1,0.995,0.65749,1.24064,0.58158,0.89714,0.0013961,0.0013961,0.0013961
63,6690.83,1.29997,0.59385,0.86824,0.99577,1,0.995,0.69119,1.15891,0.56303,0.88801,0.0013862,0.0013862,0.0013862
64,6794.52,1.29964,0.57487,0.88721,0.99538,1,0.995,0.7144,1.13569,0.51089,0.89181,0.0013763,0.0013763,0.0013763
65,6899.76,1.28922,0.57793,0.87923,0.9952,1,0.995,0.66353,1.20775,0.55347,0.89204,0.0013664,0.0013664,0.0013664
66,7005.41,1.28619,0.56563,0.88013,0.99594,1,0.995,0.6658,1.2799,0.53618,0.91296,0.0013565,0.0013565,0.0013565
67,7111.3,1.24855,0.53863,0.88225,0.99545,1,0.995,0.66873,1.1975,0.5268,0.90727,0.0013466,0.0013466,0.0013466
68,7216.87,1.28855,0.57025,0.86859,0.99561,1,0.995,0.69482,1.24016,0.55125,0.90894,0.0013367,0.0013367,0.0013367
69,7322.54,1.33951,0.59216,0.88378,0.99257,1,0.995,0.65878,1.18432,0.54361,0.90291,0.0013268,0.0013268,0.0013268
70,7428.13,1.23524,0.55075,0.86693,0.99416,1,0.995,0.68219,1.19891,0.54252,0.91299,0.0013169,0.0013169,0.0013169
71,7532.66,1.28148,0.55452,0.87668,0.99429,1,0.995,0.68481,1.24987,0.51551,0.92098,0.001307,0.001307,0.001307
72,7635.73,1.2758,0.5568,0.88218,0.99547,1,0.995,0.69309,1.19397,0.55714,0.89244,0.0012971,0.0012971,0.0012971
73,7739.05,1.27464,0.55861,0.88321,0.99485,1,0.995,0.64332,1.26793,0.54048,0.9065,0.0012872,0.0012872,0.0012872
74,7844.44,1.27493,0.55763,0.86669,0.99546,1,0.995,0.65159,1.27859,0.5431,0.91877,0.0012773,0.0012773,0.0012773
75,7949.54,1.26207,0.54906,0.87082,0.9956,1,0.995,0.69709,1.25822,0.5098,0.91415,0.0012674,0.0012674,0.0012674
76,8054.64,1.31585,0.55896,0.87251,0.99567,1,0.995,0.6473,1.34997,0.52415,0.93161,0.0012575,0.0012575,0.0012575
77,8159.41,1.30261,0.58352,0.87065,0.9953,1,0.995,0.69441,1.21217,0.53754,0.91003,0.0012476,0.0012476,0.0012476
78,8263.02,1.2795,0.53633,0.87403,0.99564,1,0.995,0.66457,1.27837,0.53256,0.89512,0.0012377,0.0012377,0.0012377
79,8366.8,1.2591,0.54365,0.87793,1,1,0.995,0.70311,1.16879,0.48983,0.89588,0.0012278,0.0012278,0.0012278
80,8468.7,1.26834,0.56538,0.87245,0.99525,1,0.995,0.7005,1.16399,0.51692,0.89951,0.0012179,0.0012179,0.0012179
81,8572.93,1.24383,0.54431,0.86524,0.99534,1,0.995,0.70059,1.21821,0.52331,0.90909,0.001208,0.001208,0.001208
82,8677.74,1.27566,0.55307,0.87752,0.99535,1,0.995,0.68942,1.22582,0.52091,0.90685,0.0011981,0.0011981,0.0011981
83,8783.35,1.25948,0.54753,0.86054,0.9958,1,0.995,0.68616,1.19911,0.50917,0.90839,0.0011882,0.0011882,0.0011882
84,8888.42,1.23345,0.54429,0.85731,0.99534,1,0.995,0.6885,1.26374,0.60373,0.90382,0.0011783,0.0011783,0.0011783
85,8993.58,1.29669,0.55654,0.87416,0.99564,1,0.995,0.68275,1.17167,0.53686,0.8979,0.0011684,0.0011684,0.0011684
86,9099.36,1.21218,0.52439,0.86946,0.99367,1,0.995,0.65803,1.27015,0.55912,0.91351,0.0011585,0.0011585,0.0011585
87,9204.6,1.27051,0.54848,0.87403,0.99253,1,0.995,0.66676,1.16635,0.55115,0.90169,0.0011486,0.0011486,0.0011486
88,9309.41,1.26359,0.54389,0.87302,0.99512,1,0.995,0.69654,1.34691,0.52016,0.92258,0.0011387,0.0011387,0.0011387
89,9413.77,1.2586,0.53758,0.8814,0.99563,1,0.995,0.72291,1.12771,0.52096,0.89045,0.0011288,0.0011288,0.0011288
90,9517.48,1.25459,0.54952,0.86577,0.99559,1,0.995,0.69422,1.09165,0.50803,0.88744,0.0011189,0.0011189,0.0011189
91,9622.25,1.25385,0.53567,0.85458,0.99605,1,0.995,0.63615,1.32754,0.54439,0.93796,0.001109,0.001109,0.001109
92,9727.51,1.24858,0.52995,0.87506,0.99565,1,0.995,0.64589,1.229,0.53714,0.88962,0.0010991,0.0010991,0.0010991
93,9831.68,1.21898,0.52377,0.86148,0.99576,1,0.995,0.69749,1.19695,0.49164,0.88598,0.0010892,0.0010892,0.0010892
94,9935.72,1.24496,0.53711,0.87333,0.99558,1,0.995,0.71419,1.18069,0.50564,0.92112,0.0010793,0.0010793,0.0010793
95,10039.7,1.23795,0.52676,0.87176,0.99558,1,0.995,0.6742,1.19898,0.5364,0.90357,0.0010694,0.0010694,0.0010694
96,10142.2,1.19386,0.50485,0.86648,0.99548,1,0.995,0.69819,1.22907,0.48659,0.91133,0.0010595,0.0010595,0.0010595
97,10243.9,1.22415,0.52785,0.86766,0.99523,1,0.995,0.66859,1.19754,0.49204,0.89793,0.0010496,0.0010496,0.0010496
98,10347.1,1.25038,0.53389,0.87372,0.99582,1,0.995,0.70696,1.23234,0.50601,0.90797,0.0010397,0.0010397,0.0010397
99,10451.8,1.20944,0.531,0.85733,0.99537,1,0.995,0.68525,1.26905,0.52355,0.91615,0.0010298,0.0010298,0.0010298
100,10556.3,1.21448,0.53088,0.87529,0.99521,1,0.995,0.6677,1.25944,0.53862,0.91914,0.0010199,0.0010199,0.0010199
101,10661.5,1.25252,0.53842,0.8686,0.99577,1,0.995,0.63733,1.3134,0.53945,0.93419,0.00101,0.00101,0.00101
102,10766,1.21254,0.51265,0.87095,0.99562,1,0.995,0.6744,1.24206,0.50204,0.90186,0.0010001,0.0010001,0.0010001
103,10872.2,1.2444,0.52612,0.86442,0.99575,1,0.995,0.68803,1.16039,0.5075,0.89382,0.0009902,0.0009902,0.0009902
104,10977.4,1.18519,0.5214,0.85049,0.99551,1,0.995,0.70669,1.19256,0.53304,0.90603,0.0009803,0.0009803,0.0009803
105,11082.3,1.23717,0.51602,0.86268,0.99561,1,0.995,0.71285,1.16918,0.52111,0.89873,0.0009704,0.0009704,0.0009704
106,11187.4,1.25039,0.54302,0.86571,0.99571,1,0.995,0.68201,1.22701,0.5584,0.8991,0.0009605,0.0009605,0.0009605
107,11292.5,1.25549,0.5345,0.86676,0.99546,1,0.995,0.66576,1.24843,0.53951,0.90441,0.0009506,0.0009506,0.0009506
108,11409.8,1.22422,0.54869,0.85666,0.99539,1,0.995,0.68775,1.1991,0.49544,0.9057,0.0009407,0.0009407,0.0009407
109,11515,1.23687,0.53,0.86713,0.99549,1,0.995,0.65514,1.31313,0.53558,0.93166,0.0009308,0.0009308,0.0009308
110,11619.5,1.21333,0.50841,0.8741,0.99559,1,0.995,0.69818,1.14707,0.46793,0.90963,0.0009209,0.0009209,0.0009209
111,11725,1.20724,0.50239,0.87735,0.99573,1,0.995,0.71014,1.18534,0.48255,0.89193,0.000911,0.000911,0.000911
112,11829.4,1.20256,0.51858,0.86434,0.9954,1,0.995,0.66805,1.27809,0.51595,0.9178,0.0009011,0.0009011,0.0009011
113,11933.8,1.20459,0.51544,0.8548,0.99542,1,0.995,0.6985,1.24813,0.53562,0.90968,0.0008912,0.0008912,0.0008912
114,12038.6,1.19268,0.50471,0.87764,0.99558,1,0.995,0.71244,1.14372,0.4994,0.89631,0.0008813,0.0008813,0.0008813
115,12142.4,1.21623,0.5161,0.85178,0.99547,1,0.995,0.7109,1.25447,0.51247,0.9097,0.0008714,0.0008714,0.0008714
116,12245.1,1.20619,0.50933,0.85968,0.99554,1,0.995,0.64328,1.28178,0.58147,0.89073,0.0008615,0.0008615,0.0008615
117,12349.1,1.19906,0.51949,0.86721,0.99561,1,0.995,0.70802,1.19582,0.51078,0.89488,0.0008516,0.0008516,0.0008516
118,12453.6,1.16005,0.50419,0.85645,1,1,0.995,0.71991,1.14959,0.46418,0.8976,0.0008417,0.0008417,0.0008417
119,12558.9,1.20991,0.5122,0.8701,0.99553,1,0.995,0.72247,1.15107,0.48315,0.89599,0.0008318,0.0008318,0.0008318
120,12664.5,1.18618,0.49562,0.86389,0.99352,1,0.995,0.69735,1.19282,0.53992,0.87607,0.0008219,0.0008219,0.0008219
121,12769.5,1.21704,0.5123,0.86477,0.99342,1,0.995,0.69208,1.16297,0.53854,0.87715,0.000812,0.000812,0.000812
122,12874.5,1.2005,0.50013,0.86005,0.99554,1,0.995,0.66991,1.22436,0.52184,0.89678,0.0008021,0.0008021,0.0008021
123,12979.8,1.19748,0.50961,0.86396,0.99537,1,0.995,0.68643,1.2792,0.54776,0.90813,0.0007922,0.0007922,0.0007922
124,13084.2,1.2216,0.49677,0.8761,0.99537,1,0.995,0.71828,1.18075,0.53997,0.88886,0.0007823,0.0007823,0.0007823
125,13188.7,1.18264,0.49732,0.86374,0.99544,1,0.995,0.69256,1.25492,0.51467,0.90405,0.0007724,0.0007724,0.0007724
126,13292.8,1.21992,0.50297,0.8635,1,1,0.995,0.69513,1.30823,0.47341,0.92161,0.0007625,0.0007625,0.0007625
127,13396.3,1.20065,0.49717,0.86035,0.99596,1,0.995,0.71281,1.24552,0.46459,0.91103,0.0007526,0.0007526,0.0007526
128,13501.3,1.16976,0.48157,0.87498,0.99584,1,0.995,0.72209,1.21009,0.48806,0.89695,0.0007427,0.0007427,0.0007427
129,13606.3,1.21774,0.50477,0.87382,0.99567,1,0.995,0.70335,1.20738,0.46198,0.89759,0.0007328,0.0007328,0.0007328
130,13711.1,1.22842,0.51242,0.86089,0.99555,1,0.995,0.68395,1.22283,0.496,0.90365,0.0007229,0.0007229,0.0007229
131,13815.4,1.19425,0.49975,0.86533,0.99609,1,0.995,0.71107,1.16379,0.47814,0.90173,0.000713,0.000713,0.000713
132,13919.7,1.18697,0.49566,0.86524,0.99579,1,0.995,0.68882,1.2327,0.48879,0.90679,0.0007031,0.0007031,0.0007031
133,14022,1.15032,0.47461,0.85902,1,1,0.995,0.68408,1.23984,0.48902,0.90598,0.0006932,0.0006932,0.0006932
134,14125.1,1.16015,0.49564,0.86471,0.99578,1,0.995,0.69989,1.19566,0.47553,0.8915,0.0006833,0.0006833,0.0006833
135,14228.8,1.17324,0.49439,0.86476,0.99583,1,0.995,0.70494,1.17159,0.46828,0.8875,0.0006734,0.0006734,0.0006734
136,14331.8,1.18286,0.4927,0.85908,0.99564,1,0.995,0.6998,1.18506,0.47154,0.89543,0.0006635,0.0006635,0.0006635
137,14436.8,1.15693,0.47661,0.85762,0.99584,1,0.995,0.72368,1.20876,0.47594,0.90415,0.0006536,0.0006536,0.0006536
138,14542,1.16382,0.48615,0.86442,0.99573,1,0.995,0.7232,1.19279,0.46824,0.90567,0.0006437,0.0006437,0.0006437
139,14647,1.1299,0.47316,0.8589,0.99579,1,0.995,0.72765,1.17225,0.47698,0.89948,0.0006338,0.0006338,0.0006338
140,14752.6,1.17437,0.49775,0.8641,0.9956,1,0.995,0.70095,1.14876,0.51146,0.8979,0.0006239,0.0006239,0.0006239
141,14857.9,1.16895,0.50507,0.86199,0.99572,1,0.995,0.6877,1.13321,0.4925,0.89378,0.000614,0.000614,0.000614
142,14963.1,1.12834,0.48426,0.84525,0.99579,1,0.995,0.68012,1.19416,0.49901,0.89709,0.0006041,0.0006041,0.0006041
143,15068.4,1.1436,0.49164,0.85815,0.99587,1,0.995,0.71716,1.15485,0.48646,0.89427,0.0005942,0.0005942,0.0005942
144,15172.5,1.18892,0.48454,0.86183,0.99582,1,0.995,0.72051,1.17326,0.45958,0.90465,0.0005843,0.0005843,0.0005843
145,15276.8,1.16273,0.47603,0.85588,0.99569,1,0.995,0.7039,1.1826,0.45785,0.90534,0.0005744,0.0005744,0.0005744
146,15381.9,1.16164,0.47882,0.85577,0.9959,1,0.995,0.7115,1.16341,0.44393,0.89672,0.0005645,0.0005645,0.0005645
147,15486.9,1.17855,0.48104,0.86065,0.99587,1,0.995,0.6986,1.23506,0.45291,0.90332,0.0005546,0.0005546,0.0005546
148,15591.2,1.19871,0.49175,0.8568,0.99588,1,0.995,0.68742,1.21624,0.45818,0.8985,0.0005447,0.0005447,0.0005447
149,15696,1.1284,0.47948,0.84698,0.99574,1,0.995,0.70582,1.16856,0.46391,0.90204,0.0005348,0.0005348,0.0005348
150,15801.3,1.15923,0.48406,0.84488,0.99586,1,0.995,0.67671,1.2605,0.46584,0.91523,0.0005249,0.0005249,0.0005249
151,15905.8,1.16017,0.4793,0.84884,0.99578,1,0.995,0.71676,1.20433,0.46622,0.89676,0.000515,0.000515,0.000515
152,16010.2,1.15675,0.47218,0.86134,0.99581,1,0.995,0.68348,1.20621,0.4852,0.89305,0.0005051,0.0005051,0.0005051
153,16114.3,1.13048,0.46746,0.85037,0.99575,1,0.995,0.68273,1.2089,0.46888,0.8966,0.0004952,0.0004952,0.0004952
154,16219.1,1.15285,0.48514,0.85281,0.9957,1,0.995,0.70263,1.1953,0.4909,0.9008,0.0004853,0.0004853,0.0004853
155,16323.1,1.15758,0.47329,0.8498,0.9957,1,0.995,0.7067,1.18234,0.4653,0.89897,0.0004754,0.0004754,0.0004754
156,16426.7,1.16267,0.46091,0.86831,0.99594,1,0.995,0.68566,1.18533,0.46242,0.90092,0.0004655,0.0004655,0.0004655
157,16530.4,1.14128,0.46624,0.85385,1,1,0.995,0.70445,1.20014,0.47219,0.90611,0.0004556,0.0004556,0.0004556
158,16634.8,1.16572,0.47925,0.86077,0.99582,1,0.995,0.68449,1.22095,0.45838,0.90285,0.0004457,0.0004457,0.0004457
159,16738.6,1.15443,0.46581,0.86414,0.99585,1,0.995,0.68929,1.24526,0.46571,0.90698,0.0004358,0.0004358,0.0004358
160,16842.8,1.15543,0.46831,0.85612,0.99584,1,0.995,0.6877,1.23152,0.46318,0.9039,0.0004259,0.0004259,0.0004259
161,16947.5,1.15163,0.47803,0.85092,0.9957,1,0.995,0.69989,1.19205,0.45256,0.8964,0.000416,0.000416,0.000416
162,17051.6,1.17124,0.4715,0.86517,0.99584,1,0.995,0.70338,1.2066,0.46906,0.90407,0.0004061,0.0004061,0.0004061
163,17155.7,1.12131,0.46115,0.85656,0.99587,1,0.995,0.6973,1.18532,0.46339,0.90096,0.0003962,0.0003962,0.0003962
164,17261.2,1.106,0.45258,0.855,0.99586,1,0.995,0.68308,1.2356,0.45045,0.90506,0.0003863,0.0003863,0.0003863
165,17365.5,1.13876,0.46513,0.85466,0.99578,1,0.995,0.69526,1.19855,0.48461,0.89903,0.0003764,0.0003764,0.0003764
166,17470.7,1.12046,0.46068,0.85057,0.99594,1,0.995,0.66979,1.268,0.50209,0.91168,0.0003665,0.0003665,0.0003665
167,17575.3,1.12699,0.45366,0.85876,0.99591,1,0.995,0.69228,1.19417,0.45301,0.9033,0.0003566,0.0003566,0.0003566
168,17680.2,1.12232,0.44921,0.8592,0.9959,1,0.995,0.69685,1.21525,0.46395,0.90243,0.0003467,0.0003467,0.0003467
169,17784.6,1.13145,0.46828,0.85633,0.99582,1,0.995,0.69935,1.18523,0.44967,0.8977,0.0003368,0.0003368,0.0003368
170,17890,1.12473,0.47441,0.84684,1,1,0.995,0.71736,1.17645,0.46101,0.89787,0.0003269,0.0003269,0.0003269
171,17994.8,1.10107,0.45513,0.85063,0.99592,1,0.995,0.71038,1.16775,0.45748,0.89941,0.000317,0.000317,0.000317
172,18099.5,1.13394,0.45927,0.87036,0.99584,1,0.995,0.72114,1.1411,0.43868,0.89566,0.0003071,0.0003071,0.0003071
173,18203.8,1.10204,0.46466,0.85062,0.99575,1,0.995,0.69395,1.16693,0.44452,0.89586,0.0002972,0.0002972,0.0002972
174,18308.2,1.10589,0.44977,0.84675,0.99577,1,0.995,0.72988,1.14948,0.46665,0.8925,0.0002873,0.0002873,0.0002873
175,18411.7,1.11993,0.4497,0.84535,0.99584,1,0.995,0.73105,1.16866,0.45496,0.89673,0.0002774,0.0002774,0.0002774
176,18515.2,1.11288,0.44576,0.84886,0.99583,1,0.995,0.70713,1.1709,0.44208,0.90204,0.0002675,0.0002675,0.0002675
177,18619.5,1.13127,0.44281,0.85573,0.99589,1,0.995,0.71525,1.16385,0.44046,0.89565,0.0002576,0.0002576,0.0002576
178,18723.9,1.12248,0.44731,0.85955,0.99585,1,0.995,0.7214,1.13972,0.4421,0.8968,0.0002477,0.0002477,0.0002477
179,18828.7,1.12753,0.44889,0.85594,0.99586,1,0.995,0.69573,1.14719,0.44598,0.89537,0.0002378,0.0002378,0.0002378
180,18932.7,1.15826,0.45603,0.86669,0.99586,1,0.995,0.6959,1.20174,0.4476,0.90537,0.0002279,0.0002279,0.0002279
181,19036.4,1.07079,0.43643,0.84808,0.9958,1,0.995,0.69599,1.19455,0.45253,0.90268,0.000218,0.000218,0.000218
182,19141.7,1.09681,0.44516,0.85353,0.99587,1,0.995,0.69879,1.20461,0.44804,0.90318,0.0002081,0.0002081,0.0002081
183,19246.5,1.11656,0.44495,0.85278,0.99584,1,0.995,0.70858,1.20252,0.44285,0.90508,0.0001982,0.0001982,0.0001982
184,19350.7,1.10718,0.43299,0.86421,0.99586,1,0.995,0.69885,1.17776,0.44237,0.89755,0.0001883,0.0001883,0.0001883
185,19455,1.13288,0.44671,0.85409,0.99588,1,0.995,0.70049,1.17737,0.44983,0.89774,0.0001784,0.0001784,0.0001784
186,19560,1.0868,0.43945,0.83859,0.99585,1,0.995,0.69758,1.17953,0.45553,0.9046,0.0001685,0.0001685,0.0001685
187,19664.1,1.12432,0.45142,0.85742,0.99584,1,0.995,0.6996,1.19219,0.45425,0.90354,0.0001586,0.0001586,0.0001586
188,19766.9,1.11647,0.4457,0.85447,0.99579,1,0.995,0.69769,1.19548,0.44478,0.9065,0.0001487,0.0001487,0.0001487
189,19871.5,1.08189,0.44428,0.85188,0.99588,1,0.995,0.69662,1.2282,0.4417,0.90938,0.0001388,0.0001388,0.0001388
190,19975.6,1.06777,0.42616,0.85513,0.99585,1,0.995,0.69126,1.22209,0.43433,0.90619,0.0001289,0.0001289,0.0001289
191,20078.8,1.0937,0.4282,0.86964,0.9959,1,0.995,0.69156,1.20615,0.43284,0.90585,0.000119,0.000119,0.000119
192,20182.6,1.11134,0.43441,0.87209,0.99577,1,0.995,0.69422,1.19532,0.43771,0.90274,0.0001091,0.0001091,0.0001091
193,20284.2,1.06939,0.42503,0.86533,0.99571,1,0.995,0.69903,1.1716,0.43596,0.89745,9.92e-05,9.92e-05,9.92e-05
194,20387.3,1.09277,0.42338,0.869,0.99579,1,0.995,0.71739,1.16948,0.43938,0.89549,8.93e-05,8.93e-05,8.93e-05
195,20490.2,1.08446,0.42058,0.86554,0.99581,1,0.995,0.713,1.17353,0.44058,0.89324,7.94e-05,7.94e-05,7.94e-05
